sex,birth_year,age,mort_rate,provenance
M,1946,74,0.0136252231,[std] INSEE-shaped generational proxy
M,1946,75,0.0151086846,[std] INSEE-shaped generational proxy
M,1946,76,0.0167554104,[std] INSEE-shaped generational proxy
M,1946,77,0.0185830441,[std] INSEE-shaped generational proxy
M,1946,78,0.0206110592,[std] INSEE-shaped generational proxy
M,1946,79,0.0228609313,[std] INSEE-shaped generational proxy
M,1946,80,0.0253563212,[std] INSEE-shaped generational proxy
M,1946,81,0.0281232696,[std] INSEE-shaped generational proxy
M,1946,82,0.0311904025,[std] INSEE-shaped generational proxy
M,1946,83,0.0345891456,[std] INSEE-shaped generational proxy
M,1946,84,0.0383539466,[std] INSEE-shaped generational proxy
M,1946,85,0.0425225012,[std] INSEE-shaped generational proxy
M,1946,86,0.0471359812,[std] INSEE-shaped generational proxy
M,1946,87,0.0522392567,[std] INSEE-shaped generational proxy
M,1946,88,0.0578811095,[std] INSEE-shaped generational proxy
M,1946,89,0.0641144254,[std] INSEE-shaped generational proxy
M,1946,90,0.0709963576,[std] INSEE-shaped generational proxy
M,1946,91,0.0785884465,[std] INSEE-shaped generational proxy
M,1946,92,0.0869566798,[std] INSEE-shaped generational proxy
M,1946,93,0.0961714719,[std] INSEE-shaped generational proxy
M,1946,94,0.1063075407,[std] INSEE-shaped generational proxy
M,1946,95,0.1174436506,[std] INSEE-shaped generational proxy
M,1946,96,0.1296621895,[std] INSEE-shaped generational proxy
M,1946,97,0.1430485406,[std] INSEE-shaped generational proxy
M,1946,98,0.1576902051,[std] INSEE-shaped generational proxy
M,1946,99,0.1736756271,[std] INSEE-shaped generational proxy
M,1946,100,0.1910926671,[std] INSEE-shaped generational proxy
M,1946,101,0.2100266700,[std] INSEE-shaped generational proxy
M,1946,102,0.2305580711,[std] INSEE-shaped generational proxy
M,1946,103,0.2527594913,[std] INSEE-shaped generational proxy
M,1946,104,0.2766922775,[std] INSEE-shaped generational proxy
M,1946,105,0.3024024664,[std] INSEE-shaped generational proxy
M,1946,106,0.3299161728,[std] INSEE-shaped generational proxy
M,1946,107,0.3592344430,[std] INSEE-shaped generational proxy
M,1946,108,0.3903276692,[std] INSEE-shaped generational proxy
M,1946,109,0.4231297259,[std] INSEE-shaped generational proxy
M,1946,110,0.4575320788,[std] INSEE-shaped generational proxy
M,1946,111,0.4933782164,[std] INSEE-shaped generational proxy
M,1946,112,0.5304588668,[std] INSEE-shaped generational proxy
M,1946,113,0.5685085807,[std] INSEE-shaped generational proxy
M,1946,114,0.6072043629,[std] INSEE-shaped generational proxy
M,1946,115,0.6461671110,[std] INSEE-shaped generational proxy
M,1946,116,0.6849666326,[std] INSEE-shaped generational proxy
M,1946,117,0.7231309355,[std] INSEE-shaped generational proxy
M,1946,118,0.7601602830,[std] INSEE-shaped generational proxy
M,1946,119,0.7955461436,[std] INSEE-shaped generational proxy
M,1946,120,1.0000000000,[std] INSEE-shaped generational proxy
M,1947,50,0.0013024951,[std] INSEE-shaped generational proxy
M,1947,51,0.0014193803,[std] INSEE-shaped generational proxy
M,1947,52,0.0015493198,[std] INSEE-shaped generational proxy
M,1947,53,0.0016937696,[std] INSEE-shaped generational proxy
M,1947,54,0.0018543474,[std] INSEE-shaped generational proxy
M,1947,55,0.0020328511,[std] INSEE-shaped generational proxy
M,1947,56,0.0022312778,[std] INSEE-shaped generational proxy
M,1947,57,0.0024518467,[std] INSEE-shaped generational proxy
M,1947,58,0.0026970228,[std] INSEE-shaped generational proxy
M,1947,59,0.0029695442,[std] INSEE-shaped generational proxy
M,1947,60,0.0032724521,[std] INSEE-shaped generational proxy
M,1947,61,0.0036091236,[std] INSEE-shaped generational proxy
M,1947,62,0.0039833089,[std] INSEE-shaped generational proxy
M,1947,63,0.0043991712,[std] INSEE-shaped generational proxy
M,1947,64,0.0048613323,[std] INSEE-shaped generational proxy
M,1947,65,0.0053749212,[std] INSEE-shaped generational proxy
M,1947,66,0.0059456295,[std] INSEE-shaped generational proxy
M,1947,67,0.0065797709,[std] INSEE-shaped generational proxy
M,1947,68,0.0072843483,[std] INSEE-shaped generational proxy
M,1947,69,0.0080671263,[std] INSEE-shaped generational proxy
M,1947,70,0.0089367113,[std] INSEE-shaped generational proxy
M,1947,71,0.0099026401,[std] INSEE-shaped generational proxy
M,1947,72,0.0109754756,[std] INSEE-shaped generational proxy
M,1947,73,0.0121669129,[std] INSEE-shaped generational proxy
M,1947,74,0.0134898941,[std] INSEE-shaped generational proxy
M,1947,75,0.0149587335,[std] INSEE-shaped generational proxy
M,1947,76,0.0165892539,[std] INSEE-shaped generational proxy
M,1947,77,0.0183989338,[std] INSEE-shaped generational proxy
M,1947,78,0.0204070662,[std] INSEE-shaped generational proxy
M,1947,79,0.0226349292,[std] INSEE-shaped generational proxy
M,1947,80,0.0251059681,[std] INSEE-shaped generational proxy
M,1947,81,0.0278459896,[std] INSEE-shaped generational proxy
M,1947,82,0.0308833654,[std] INSEE-shaped generational proxy
M,1947,83,0.0342492466,[std] INSEE-shaped generational proxy
M,1947,84,0.0379777846,[std] INSEE-shaped generational proxy
M,1947,85,0.0421063576,[std] INSEE-shaped generational proxy
M,1947,86,0.0466757980,[std] INSEE-shaped generational proxy
M,1947,87,0.0517306164,[std] INSEE-shaped generational proxy
M,1947,88,0.0573192149,[std] INSEE-shaped generational proxy
M,1947,89,0.0634940828,[std] INSEE-shaped generational proxy
M,1947,90,0.0703119630,[std] INSEE-shaped generational proxy
M,1947,91,0.0778339764,[std] INSEE-shaped generational proxy
M,1947,92,0.0861256885,[std] INSEE-shaped generational proxy
M,1947,93,0.0952570978,[std] INSEE-shaped generational proxy
M,1947,94,0.1053025232,[std] INSEE-shaped generational proxy
M,1947,95,0.1163403606,[std] INSEE-shaped generational proxy
M,1947,96,0.1284526782,[std] INSEE-shaped generational proxy
M,1947,97,0.1417246086,[std] INSEE-shaped generational proxy
M,1947,98,0.1562434981,[std] INSEE-shaped generational proxy
M,1947,99,0.1720977610,[std] INSEE-shaped generational proxy
M,1947,100,0.1893753897,[std] INSEE-shaped generational proxy
M,1947,101,0.2081620626,[std] INSEE-shaped generational proxy
M,1947,102,0.2285387974,[std] INSEE-shaped generational proxy
M,1947,103,0.2505790953,[std] INSEE-shaped generational proxy
M,1947,104,0.2743455366,[std] INSEE-shaped generational proxy
M,1947,105,0.2998857987,[std] INSEE-shaped generational proxy
M,1947,106,0.3272280984,[std] INSEE-shaped generational proxy
M,1947,107,0.3563760927,[std] INSEE-shaped generational proxy
M,1947,108,0.3873033290,[std] INSEE-shaped generational proxy
M,1947,109,0.4199473985,[std] INSEE-shaped generational proxy
M,1947,110,0.4542040350,[std] INSEE-shaped generational proxy
M,1947,111,0.4899214968,[std] INSEE-shaped generational proxy
M,1947,112,0.5268956869,[std] INSEE-shaped generational proxy
M,1947,113,0.5648665780,[std] INSEE-shaped generational proxy
M,1947,114,0.6035166184,[std] INSEE-shaped generational proxy
M,1947,115,0.6424718708,[std] INSEE-shaped generational proxy
M,1947,116,0.6813066584,[std] INSEE-shaped generational proxy
M,1947,117,0.7195524250,[std] INSEE-shaped generational proxy
M,1947,118,0.7567113256,[std] INSEE-shaped generational proxy
M,1947,119,0.7922747198,[std] INSEE-shaped generational proxy
M,1947,120,1.0000000000,[std] INSEE-shaped generational proxy
M,1948,50,0.0012894785,[std] INSEE-shaped generational proxy
M,1948,51,0.0014051965,[std] INSEE-shaped generational proxy
M,1948,52,0.0015338385,[std] INSEE-shaped generational proxy
M,1948,53,0.0016768461,[std] INSEE-shaped generational proxy
M,1948,54,0.0018358210,[std] INSEE-shaped generational proxy
M,1948,55,0.0020125430,[std] INSEE-shaped generational proxy
M,1948,56,0.0022089897,[std] INSEE-shaped generational proxy
M,1948,57,0.0024273581,[std] INSEE-shaped generational proxy
M,1948,58,0.0026700887,[std] INSEE-shaped generational proxy
M,1948,59,0.0029398925,[std] INSEE-shaped generational proxy
M,1948,60,0.0032397806,[std] INSEE-shaped generational proxy
M,1948,61,0.0035730969,[std] INSEE-shaped generational proxy
M,1948,62,0.0039435544,[std] INSEE-shaped generational proxy
M,1948,63,0.0043552755,[std] INSEE-shaped generational proxy
M,1948,64,0.0048128362,[std] INSEE-shaped generational proxy
M,1948,65,0.0053213153,[std] INSEE-shaped generational proxy
M,1948,66,0.0058863485,[std] INSEE-shaped generational proxy
M,1948,67,0.0065141880,[std] INSEE-shaped generational proxy
M,1948,68,0.0072117682,[std] INSEE-shaped generational proxy
M,1948,69,0.0079867780,[std] INSEE-shaped generational proxy
M,1948,70,0.0088477408,[std] INSEE-shaped generational proxy
M,1948,71,0.0098041007,[std] INSEE-shaped generational proxy
M,1948,72,0.0108663194,[std] INSEE-shaped generational proxy
M,1948,73,0.0120459796,[std] INSEE-shaped generational proxy
M,1948,74,0.0133559001,[std] INSEE-shaped generational proxy
M,1948,75,0.0148102594,[std] INSEE-shaped generational proxy
M,1948,76,0.0164247313,[std] INSEE-shaped generational proxy
M,1948,77,0.0182166306,[std] INSEE-shaped generational proxy
M,1948,78,0.0202050713,[std] INSEE-shaped generational proxy
M,1948,79,0.0224111355,[std] INSEE-shaped generational proxy
M,1948,80,0.0248580552,[std] INSEE-shaped generational proxy
M,1948,81,0.0275714044,[std] INSEE-shaped generational proxy
M,1948,82,0.0305793028,[std] INSEE-shaped generational proxy
M,1948,83,0.0339126286,[std] INSEE-shaped generational proxy
M,1948,84,0.0376052392,[std] INSEE-shaped generational proxy
M,1948,85,0.0416941972,[std] INSEE-shaped generational proxy
M,1948,86,0.0462199978,[std] INSEE-shaped generational proxy
M,1948,87,0.0512267936,[std] INSEE-shaped generational proxy
M,1948,88,0.0567626091,[std] INSEE-shaped generational proxy
M,1948,89,0.0628795386,[std] INSEE-shaped generational proxy
M,1948,90,0.0696339157,[std] INSEE-shaped generational proxy
M,1948,91,0.0770864424,[std] INSEE-shaped generational proxy
M,1948,92,0.0853022622,[std] INSEE-shaped generational proxy
M,1948,93,0.0943509564,[std] INSEE-shaped generational proxy
M,1948,94,0.1043064425,[std] INSEE-shaped generational proxy
M,1948,95,0.1152467449,[std] INSEE-shaped generational proxy
M,1948,96,0.1272536062,[std] INSEE-shaped generational proxy
M,1948,97,0.1404119013,[std] INSEE-shaped generational proxy
M,1948,98,0.1548088106,[std] INSEE-shaped generational proxy
M,1948,99,0.1705327058,[std] INSEE-shaped generational proxy
M,1948,100,0.1876716938,[std] INSEE-shaped generational proxy
M,1948,101,0.2063117661,[std] INSEE-shaped generational proxy
M,1948,102,0.2265344964,[std] INSEE-shaped generational proxy
M,1948,103,0.2484142362,[std] INSEE-shaped generational proxy
M,1948,104,0.2720147630,[std] INSEE-shaped generational proxy
M,1948,105,0.2973853544,[std] INSEE-shaped generational proxy
M,1948,106,0.3245562828,[std] INSEE-shaped generational proxy
M,1948,107,0.3535337661,[std] INSEE-shaped generational proxy
M,1948,108,0.3842944541,[std] INSEE-shaped generational proxy
M,1948,109,0.4167796018,[std] INSEE-shaped generational proxy
M,1948,110,0.4508891597,[std] INSEE-shaped generational proxy
M,1948,111,0.4864761121,[std] INSEE-shaped generational proxy
M,1948,112,0.5233415041,[std] INSEE-shaped generational proxy
M,1948,113,0.5612307155,[std] INSEE-shaped generational proxy
M,1948,114,0.5998316479,[std] INSEE-shaped generational proxy
M,1948,115,0.6387755702,[std] INSEE-shaped generational proxy
M,1948,116,0.6776414007,[std] INSEE-shaped generational proxy
M,1948,117,0.7159641412,[std] INSEE-shaped generational proxy
M,1948,118,0.7532480047,[std] INSEE-shaped generational proxy
M,1948,119,0.7889844501,[std] INSEE-shaped generational proxy
M,1948,120,1.0000000000,[std] INSEE-shaped generational proxy
M,1949,50,0.0012765920,[std] INSEE-shaped generational proxy
M,1949,51,0.0013911543,[std] INSEE-shaped generational proxy
M,1949,52,0.0015185118,[std] INSEE-shaped generational proxy
M,1949,53,0.0016600916,[std] INSEE-shaped generational proxy
M,1949,54,0.0018174795,[std] INSEE-shaped generational proxy
M,1949,55,0.0019924377,[std] INSEE-shaped generational proxy
M,1949,56,0.0021869240,[std] INSEE-shaped generational proxy
M,1949,57,0.0024031137,[std] INSEE-shaped generational proxy
M,1949,58,0.0026434231,[std] INSEE-shaped generational proxy
M,1949,59,0.0029105364,[std] INSEE-shaped generational proxy
M,1949,60,0.0032074348,[std] INSEE-shaped generational proxy
M,1949,61,0.0035374292,[std] INSEE-shaped generational proxy
M,1949,62,0.0039041960,[std] INSEE-shaped generational proxy
M,1949,63,0.0043118168,[std] INSEE-shaped generational proxy
M,1949,64,0.0047648226,[std] INSEE-shaped generational proxy
M,1949,65,0.0052682425,[std] INSEE-shaped generational proxy
M,1949,66,0.0058276569,[std] INSEE-shaped generational proxy
M,1949,67,0.0064492566,[std] INSEE-shaped generational proxy
M,1949,68,0.0071399086,[std] INSEE-shaped generational proxy
M,1949,69,0.0079072269,[std] INSEE-shaped generational proxy
M,1949,70,0.0087596520,[std] INSEE-shaped generational proxy
M,1949,71,0.0097065371,[std] INSEE-shaped generational proxy
M,1949,72,0.0107582428,[std] INSEE-shaped generational proxy
M,1949,73,0.0119262410,[std] INSEE-shaped generational proxy
M,1949,74,0.0132232280,[std] INSEE-shaped generational proxy
M,1949,75,0.0146632480,[std] INSEE-shaped generational proxy
M,1949,76,0.0162618268,[std] INSEE-shaped generational proxy
M,1949,77,0.0180361171,[std] INSEE-shaped generational proxy
M,1949,78,0.0200050553,[std] INSEE-shaped generational proxy
M,1949,79,0.0221895293,[std] INSEE-shaped generational proxy
M,1949,80,0.0246125593,[std] INSEE-shaped generational proxy
M,1949,81,0.0272994887,[std] INSEE-shaped generational proxy
M,1949,82,0.0302781869,[std] INSEE-shaped generational proxy
M,1949,83,0.0335792613,[std] INSEE-shaped generational proxy
M,1949,84,0.0372362772,[std] INSEE-shaped generational proxy
M,1949,85,0.0412859837,[std] INSEE-shaped generational proxy
M,1949,86,0.0457685410,[std] INSEE-shaped generational proxy
M,1949,87,0.0507277454,[std] INSEE-shaped generational proxy
M,1949,88,0.0562112457,[std] INSEE-shaped generational proxy
M,1949,89,0.0622707427,[std] INSEE-shaped generational proxy
M,1949,90,0.0689621617,[std] INSEE-shaped generational proxy
M,1949,91,0.0763457869,[std] INSEE-shaped generational proxy
M,1949,92,0.0844863392,[std] INSEE-shaped generational proxy
M,1949,93,0.0934529823,[std] INSEE-shaped generational proxy
M,1949,94,0.1033192303,[std] INSEE-shaped generational proxy
M,1949,95,0.1141627322,[std] INSEE-shaped generational proxy
M,1949,96,0.1260649000,[std] INSEE-shaped generational proxy
M,1949,97,0.1391103432,[std] INSEE-shaped generational proxy
M,1949,98,0.1533860670,[std] INSEE-shaped generational proxy
M,1949,99,0.1689803868,[std] INSEE-shaped generational proxy
M,1949,100,0.1859815078,[std] INSEE-shaped generational proxy
M,1949,101,0.2044757135,[std] INSEE-shaped generational proxy
M,1949,102,0.2245451090,[std] INSEE-shaped generational proxy
M,1949,103,0.2462648655,[std] INSEE-shaped generational proxy
M,1949,104,0.2696999229,[std] INSEE-shaped generational proxy
M,1949,105,0.2949011178,[std] INSEE-shaped generational proxy
M,1949,106,0.3219007334,[std] INSEE-shaped generational proxy
M,1949,107,0.3507074985,[std] INSEE-shaped generational proxy
M,1949,108,0.3813011129,[std] INSEE-shaped generational proxy
M,1949,109,0.4136264419,[std] INSEE-shaped generational proxy
M,1949,110,0.4475876017,[std] INSEE-shaped generational proxy
M,1949,111,0.4830422574,[std] INSEE-shaped generational proxy
M,1949,112,0.5197965622,[std] INSEE-shaped generational proxy
M,1949,113,0.5576012864,[std] INSEE-shaped generational proxy
M,1949,114,0.5961497914,[std] INSEE-shaped generational proxy
M,1949,115,0.6350785910,[std] INSEE-shaped generational proxy
M,1949,116,0.6739712736,[std] INSEE-shaped generational proxy
M,1949,117,0.7123665169,[std] INSEE-shaped generational proxy
M,1949,118,0.7497707545,[std] INSEE-shaped generational proxy
M,1949,119,0.7856757487,[std] INSEE-shaped generational proxy
M,1949,120,1.0000000000,[std] INSEE-shaped generational proxy
M,1950,50,0.0012638341,[std] INSEE-shaped generational proxy
M,1950,51,0.0013772524,[std] INSEE-shaped generational proxy
M,1950,52,0.0015033381,[std] INSEE-shaped generational proxy
M,1950,53,0.0016435043,[std] INSEE-shaped generational proxy
M,1950,54,0.0017993210,[std] INSEE-shaped generational proxy
M,1950,55,0.0019725329,[std] INSEE-shaped generational proxy
M,1950,56,0.0021650784,[std] INSEE-shaped generational proxy
M,1950,57,0.0023791111,[std] INSEE-shaped generational proxy
M,1950,58,0.0026170235,[std] INSEE-shaped generational proxy
M,1950,59,0.0028814730,[std] INSEE-shaped generational proxy
M,1950,60,0.0031754115,[std] INSEE-shaped generational proxy
M,1950,61,0.0035021169,[std] INSEE-shaped generational proxy
M,1950,62,0.0038652295,[std] INSEE-shaped generational proxy
M,1950,63,0.0042687907,[std] INSEE-shaped generational proxy
M,1950,64,0.0047172870,[std] INSEE-shaped generational proxy
M,1950,65,0.0052156978,[std] INSEE-shaped generational proxy
M,1950,66,0.0057695487,[std] INSEE-shaped generational proxy
M,1950,67,0.0063849704,[std] INSEE-shaped generational proxy
M,1950,68,0.0070687624,[std] INSEE-shaped generational proxy
M,1950,69,0.0078284649,[std] INSEE-shaped generational proxy
M,1950,70,0.0086724364,[std] INSEE-shaped generational proxy
M,1950,71,0.0096099396,[std] INSEE-shaped generational proxy
M,1950,72,0.0106512354,[std] INSEE-shaped generational proxy
M,1950,73,0.0118076855,[std] INSEE-shaped generational proxy
